pl_name,disposition,pl_orbper,pl_tranmid,pl_trandur,pl_rade,pl_radj,pl_radjerr1,pl_radjerr2,pl_ratror,st_rad,st_raderr1,st_raderr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2
K2-59 b,CONFIRMED,20.6921,2456987.06,2.76,2.41,0.2150058,0.02765635,-0.02765635,0.0299,0.731,0.072,-0.072,311.313,3.544,-3.467,3.18378,0.0358917,-0.0358917
K2-59 b,CONFIRMED,20.6915,2456987.055,2.28,2.1,0.19,0.021,-0.026,0.0301,0.64,0.042,-0.013,311.313,3.544,-3.467,3.18378,0.0358917,-0.0358917
K2-59 b,CONFIRMED,20.698453,2456987.055,2.93,2.69,0.23998573,,,0.03279,0.73,,,311.313,3.544,-3.467,3.18378,0.0358917,-0.0358917
K2-59 c,CONFIRMED,11.2954,2456986.71,1.75,2.3,0.20519226,0.02587207,-0.02587207,0.0286,0.731,0.072,-0.072,311.313,3.544,-3.467,3.18378,0.0358917,-0.0358917
K2-59 c,CONFIRMED,11.29665,2456986.706,1.8,2.08,0.186,0.015,-0.017,0.0298,0.64,0.042,-0.013,311.313,3.544,-3.467,3.18378,0.0358917,-0.0358917
K2-59 c,CONFIRMED,11.295158,2456986.71,1.92,2.47,0.22035864,,,0.03468,0.73,,,311.313,3.544,-3.467,3.18378,0.0358917,-0.0358917
K2-6 b,CONFIRMED,30.9403,2456827.501,5.28,2.44,0.218,0.011,-0.025,0.0259,0.8649,0.0064,-0.0087,316.819,6.458,-6.21,3.12897,0.0626032,-0.0626032
K2-6 b,CONFIRMED,30.944648,2456827.497,5.27,3.06,0.27299491,,,0.02632,0.96,,,316.819,6.458,-6.21,3.12897,0.0626032,-0.0626032
K2-6 b,CONFIRMED,30.9349,2456827.513,4.9,2.5,0.22303506,0.12489963,-0.12489963,0.022,1.01,0.08,-0.08,316.819,6.458,-6.21,3.12897,0.0626032,-0.0626032
K2-60 b,CONFIRMED,3.00265,2456928.059,3.08,7.655747,0.683,0.037,-0.037,0.063,1.12,0.05,-0.05,491.87,11.47,-10.969,2.00523,0.0460023,-0.0460023
K2-60 b,CONFIRMED,3.0026376,2456982.06,3.11,6.45,0.57543046,,,0.0624,0.86,,,491.87,11.47,-10.969,2.00523,0.0460023,-0.0460023
K2-60 b,CONFIRMED,3.002627,2456982.06,3.124,9.9,0.88321884,0.08921402,-0.08921402,0.06191,1.47,0.15,-0.15,491.87,11.47,-10.969,2.00523,0.0460023,-0.0460023
K2-60 b,CONFIRMED,3.0026215,2459468.23,3.595,14.0672,1.25499369,0.18074257,-0.18074257,,1.45,0.07,-0.07,491.87,11.47,-10.969,2.00523,0.0460023,-0.0460023
K2-60 b,CONFIRMED,3.002654,2456979.057,3.1176,10.45,0.9323,0.057,-0.035,0.0628,1.525,0.092,-0.051,491.87,11.47,-10.969,2.00523,0.0460023,-0.0460023
K2-61 b,CONFIRMED,2.57333,2456978.068,2.808,2.03,0.181,0.019,-0.038,0.0178,1.046,0.071,-0.029,405.732,8.413,-8.083,2.43694,0.049706,-0.049706
K2-61 b,CONFIRMED,2.5735352,2456980.638,2.61,1.94,0.17307521,,,0.01706,0.95,,,405.732,8.413,-8.083,2.43694,0.049706,-0.049706
K2-61 b,CONFIRMED,2.57302,2456983.22,2.33,2.48,0.22125078,0.07047908,-0.07047908,0.0166,1.36,0.41,-0.41,405.732,8.413,-8.083,2.43694,0.049706,-0.049706
K2-62 b,CONFIRMED,6.67202,2456982.684,1.41,2.14,0.19091801,0.01873495,-0.01873495,0.0271,0.73,0.05,-0.05,112.467,0.491,-0.487,8.86281,0.0383558,-0.0383558
K2-62 b,CONFIRMED,6.6717686,2456982.686,1.58,2.18,0.19448657,,,0.02587,0.69,,,112.467,0.491,-0.487,8.86281,0.0383558,-0.0383558
K2-62 b,CONFIRMED,6.67196,2456982.685,1.56,1.697,0.1514,0.0079,-0.0182,0.0269,0.577,0.015,-0.032,112.467,0.491,-0.487,8.86281,0.0383558,-0.0383558
K2-62 c,CONFIRMED,16.1966,2456991.544,1.29,2.14,0.19091801,0.01962709,-0.01962709,0.0269,0.73,0.05,-0.05,112.467,0.491,-0.487,8.86281,0.0383558,-0.0383558
K2-62 c,CONFIRMED,16.197189,2456991.545,1.43,2.11,0.18824159,,,0.02472,0.69,,,112.467,0.491,-0.487,8.86281,0.0383558,-0.0383558
K2-62 c,CONFIRMED,16.19803,2456991.545,1.608,1.73,0.154,0.017,-0.046,0.0275,0.577,0.015,-0.032,112.467,0.491,-0.487,8.86281,0.0383558,-0.0383558
K2-63 b,CONFIRMED,20.2653,2456989.581,5.256,2.89,0.258,0.025,-0.04,0.0209,1.269,0.097,-0.013,517.534,22.291,-20.551,1.90689,0.0792364,-0.0792364
K2-63 b,CONFIRMED,20.258209,2456989.584,4.97,2.08,0.18556517,,,0.01824,0.95,,,517.534,22.291,-20.551,1.90689,0.0792364,-0.0792364
K2-63 b,CONFIRMED,20.257,2456989.593,5.49,3.22,0.28726916,0.08832188,-0.08832188,0.018,1.63,0.48,-0.48,517.534,22.291,-20.551,1.90689,0.0792364,-0.0792364
K2-63 c,CONFIRMED,25.457815,2456983.646,4.6,2.99,0.26674993,,,0.02641,0.95,,,517.534,22.291,-20.551,1.90689,0.0792364,-0.0792364
K2-63 c,CONFIRMED,25.4556,2456983.645,4.24,3.9,0.3479347,0.10705683,-0.10705683,0.0219,1.63,0.48,-0.48,517.534,22.291,-20.551,1.90689,0.0792364,-0.0792364
K2-63 c,CONFIRMED,25.4569,2456983.645,4.8,3.66,0.327,0.031,-0.046,0.0264,1.269,0.097,-0.013,517.534,22.291,-20.551,1.90689,0.0792364,-0.0792364
K2-64 b,CONFIRMED,6.53044,2456986.192,3.06,2.07,0.18467303,0.02319565,-0.02319565,0.0259,0.726,0.08,-0.08,499.891,12.979,-12.348,1.97291,0.0502622,-0.0502622
K2-64 b,CONFIRMED,6.53142,2456979.659,3.264,2.79,0.249,0.012,-0.026,0.0295,0.867,0.013,-0.023,499.891,12.979,-12.348,1.97291,0.0502622,-0.0502622
K2-64 b,CONFIRMED,6.5311178,2456979.662,3.18,2.85,0.25425997,,,0.02884,0.82,,,499.891,12.979,-12.348,1.97291,0.0502622,-0.0502622
K2-65 b,CONFIRMED,12.64655,2456986.33,2.928,1.47,0.131,0.012,-0.022,0.0187,0.722,0.039,-0.041,,,,15.5932,0.275799,-0.275799
K2-65 b,CONFIRMED,12.6475,2456986.33,3.43,1.58,0.14095816,0.03390133,-0.03390133,0.0173,0.84,0.12,-0.12,,,,15.5932,0.275799,-0.275799
K2-65 b,CONFIRMED,12.647849,2456986.328,2.99,1.65,0.14720314,,,0.01986,0.72,,,,,,15.5932,0.275799,-0.275799
K2-66 b,CONFIRMED,5.0689232,2456984.01,4.34,2.93,0.26139709,,,0.01563,1.59,,,513.877,24.123,-22.087,1.92148,0.0866516,-0.0866516
K2-66 b,CONFIRMED,5.06963,,4.71,2.49,0.22214292,0.03033277,-0.02141137,0.01353,1.67,0.12,-0.12,513.877,24.123,-22.087,1.92148,0.0866516,-0.0866516
K2-66 b,CONFIRMED,5.06965,2456984.009,4.4,2.49,0.22214292,0.02408779,-0.02408779,0.01324,1.71,0.14,-0.14,513.877,24.123,-22.087,1.92148,0.0866516,-0.0866516
K2-67 b,REFUTED,24.38752,2456985.884,6.0288,22.4,2.0,0.32,-0.37,0.1438,1.43,0.23,-0.26,1574.05,109.69,-96.57,0.604436,0.0407728,-0.0407728
K2-67 b,REFUTED,24.387407,2456985.884,6.06,18.3,1.63261665,,,0.1408,1.09,,,1574.05,109.69,-96.57,0.604436,0.0407728,-0.0407728
K2-67 b,REFUTED,24.38724,2456985.884,5.92704,17.4,1.55,0.3,-0.3,0.1427,,,,1574.05,109.69,-96.57,0.604436,0.0407728,-0.0407728
K2-68 b,CONFIRMED,8.0549321,2456982.325,2.78,2.01,0.17932019,,,0.02249,0.72,,,168.652,1.258,-1.24,5.90092,0.0435691,-0.0435691
K2-68 b,CONFIRMED,8.05428,2456982.328,2.72,1.58,0.14095816,0.02051923,-0.02051923,0.0211,0.675,0.086,-0.086,168.652,1.258,-1.24,5.90092,0.0435691,-0.0435691
K2-68 b,CONFIRMED,8.05423,2456982.329,2.976,1.73,0.154,0.013,-0.029,0.0242,0.655,0.03,-0.018,168.652,1.258,-1.24,5.90092,0.0435691,-0.0435691
K2-69 b,CONFIRMED,7.065,2456982.786,1.752,2.4,0.21,0.031,-0.061,0.0449,0.491,0.055,-0.076,180.697,1.583,-1.556,5.50581,0.0476985,-0.0476985
K2-69 b,CONFIRMED,7.06599,2456982.783,1.62,2.32,0.20697654,0.03211705,-0.03211705,0.0428,0.491,0.065,-0.065,180.697,1.583,-1.556,5.50581,0.0476985,-0.0476985
K2-69 b,CONFIRMED,7.0658874,2456982.783,1.65,3.07,0.27388706,,,0.04315,0.61,,,180.697,1.583,-1.556,5.50581,0.0476985,-0.0476985
K2-7 b,CONFIRMED,28.6781,2456853.295,7.5816,4.03523305,0.36,0.027,-0.023,0.02408,1.533,0.082,-0.074,738.553,15.745,-15.113,1.32514,0.0280727,-0.0280727
K2-7 b,CONFIRMED,28.6777,2456824.633,7.36,4.12,0.36756178,0.05442055,-0.05442055,0.0177,2.13,0.22,-0.22,738.553,15.745,-15.113,1.32514,0.0280727,-0.0280727
K2-7 b,CONFIRMED,28.6911,2456824.607,7.872,4.3,0.38,0.023,-0.055,0.0247,1.597,0.016,-0.015,738.553,15.745,-15.113,1.32514,0.0280727,-0.0280727
K2-70 b,CONFIRMED,13.97876,2456984.444,3.49,2.77,0.24712285,,,0.0297,0.77,,,232.964,3.509,-3.408,4.26498,0.0632312,-0.0632312
K2-70 b,CONFIRMED,13.9782,2456984.445,3.444,2.69,0.24,0.021,-0.023,0.0315,0.783,0.06,-0.032,232.964,3.509,-3.408,4.26498,0.0632312,-0.0632312
K2-70 b,CONFIRMED,13.97896,2456984.444,3.52,2.89,0.25782853,0.04193059,-0.04193059,0.0281,0.93,0.14,-0.14,232.964,3.509,-3.408,4.26498,0.0632312,-0.0632312
K2-71 b,CONFIRMED,6.98541,2456987.379,1.41,2.15,0.19181015,0.02944063,-0.02944063,0.0457,0.426,0.049,-0.049,153.192,1.23,-1.211,6.49946,0.0516049,-0.0516049
K2-71 b,CONFIRMED,6.9862794,2456980.388,1.87,3.32,0.29619056,,,0.05874,0.57,,,153.192,1.23,-1.211,6.49946,0.0516049,-0.0516049
K2-72 b,CONFIRMED,5.57739,2457010.377,1.67,0.75,0.06691052,0.0178428,-0.0178428,0.0295,0.232,0.056,-0.056,66.4321,0.2003,-0.1991,15.0242,0.044918,-0.044918
K2-72 b,CONFIRMED,5.5773147,2456982.489,1.65,1.54,0.1373896,,,0.03002,0.43,,,66.4321,0.2003,-0.1991,15.0242,0.044918,-0.044918
K2-72 c,CONFIRMED,15.1871,2456989.468,2.15,0.86,0.07672406,0.01962709,-0.01962709,0.0334,0.232,0.056,-0.056,66.4321,0.2003,-0.1991,15.0242,0.044918,-0.044918
K2-72 d,CONFIRMED,7.7599,2456984.786,1.45,0.73,0.06512624,0.0178428,-0.0178428,0.0286,0.232,0.056,-0.056,66.4321,0.2003,-0.1991,15.0242,0.044918,-0.044918
K2-72 e,CONFIRMED,24.1669,2456987.046,2.25,0.82,0.0731555,0.01962709,-0.01962709,0.032,0.232,0.056,-0.056,66.4321,0.2003,-0.1991,15.0242,0.044918,-0.044918
K2-73 b,CONFIRMED,7.49543,2456987.674,3.62,2.45,0.21857436,0.01873495,-0.01873495,0.021,1.06,0.07,-0.07,269.183,2.539,-2.493,3.68643,0.0344589,-0.0344589
K2-73 b,CONFIRMED,7.49569,2456980.176,3.5904,2.71,0.242,0.0098,-0.026,0.023,1.079,0.026,-0.059,269.183,2.539,-2.493,3.68643,0.0344589,-0.0344589
K2-73 b,CONFIRMED,7.4956613,2456980.177,3.51,4.74,0.42287448,,,0.02273,1.77,,,269.183,2.539,-2.493,3.68643,0.0344589,-0.0344589
K2-74 b,CONFIRMED,19.565086,2456998.001,5.08,2.94,0.26228923,,,0.02425,1.01,,,377.822,6.802,-6.57,2.6188,0.0464706,-0.0464706
K2-74 b,CONFIRMED,19.5688,2456978.425,5.712,3.66,0.327,0.072,-0.043,0.0321,1.047,0.094,-0.032,377.822,6.802,-6.57,2.6188,0.0464706,-0.0464706
K2-74 b,CONFIRMED,19.5666,2456997.999,5.12,2.31,0.2060844,0.01695066,-0.01695066,0.0215,0.98,0.06,-0.06,377.822,6.802,-6.57,2.6188,0.0464706,-0.0464706
K2-75 b,CONFIRMED,7.8142,2456983.451,5.48,2.67,0.23820145,0.02854849,-0.02854849,0.0156,1.56,0.15,-0.15,561.93,15.381,-14.596,1.75175,0.0470854,-0.0470854
K2-75 b,CONFIRMED,7.81751,2456983.432,5.184,3.08,0.275,0.035,-0.037,0.01892,1.492,0.175,-0.025,561.93,15.381,-14.596,1.75175,0.0470854,-0.0470854
K2-75 b,CONFIRMED,7.8173399,2456983.433,5.47,2.16,0.19270229,,,0.01814,1.01,,,561.93,15.381,-14.596,1.75175,0.0470854,-0.0470854
K2-75 c,CONFIRMED,18.311,2456992.715,6.42,2.77,0.24712285,0.03390133,-0.03390133,0.0162,1.56,0.15,-0.15,561.93,15.381,-14.596,1.75175,0.0470854,-0.0470854
K2-75 c,CONFIRMED,18.289,2456992.735,6.72,3.16,0.282,0.037,-0.05,0.0194,1.492,0.175,-0.025,561.93,15.381,-14.596,1.75175,0.0470854,-0.0470854
K2-75 c,CONFIRMED,18.283257,2456992.751,6.03,2.31,0.2060844,,,0.01992,1.01,,,561.93,15.381,-14.596,1.75175,0.0470854,-0.0470854
K2-76 b,REFUTED,11.98934,2456983.828,5.6856,14.77,1.318,0.037,-0.04,0.07846,1.726,0.046,-0.036,693.334,22.403,-21.066,1.41427,0.0448478,-0.0448478
K2-76 b,REFUTED,23.9726,2456983.834,5.34,11.1,0.99,0.1,-0.1,0.0793,,,,693.334,22.403,-21.066,1.41427,0.0448478,-0.0448478
K2-76 b,REFUTED,11.989686,2456983.827,5.82,9.01,0.80381836,,,0.08007,0.96,,,693.334,22.403,-21.066,1.41427,0.0448478,-0.0448478
K2-77 b,CONFIRMED,8.199796,2457070.806,2.4,2.3,0.20519226,0.01427424,-0.01427424,0.0278,0.76,0.03,-0.03,141.731,0.874,-0.863,7.02703,0.0428976,-0.0428976
K2-77 b,CONFIRMED,8.20075,2457070.804,2.469,2.47,0.22035864,0.02587207,-0.02587207,0.027,0.83,0.08,-0.08,141.731,0.874,-0.863,7.02703,0.0428976,-0.0428976
K2-77 b,CONFIRMED,8.20023,2457062.605,2.5632,2.53,0.226,0.016,-0.031,0.0296,0.782,0.031,-0.024,141.731,0.874,-0.863,7.02703,0.0428976,-0.0428976
K2-77 b,CONFIRMED,8.200087461,2458440.22,2.4601181,2.79975419,0.24977777,0.08155599,-0.08155599,,0.793476,0.071631,-0.071631,141.731,0.874,-0.863,7.02703,0.0428976,-0.0428976
K2-77 b,CONFIRMED,8.2000844,2457316.808,2.544,2.4996027,0.223,0.015,-0.011,0.0288,0.792,0.027,-0.025,141.731,0.874,-0.863,7.02703,0.0428976,-0.0428976
K2-78 b,REFUTED,2.29016,2457065.144,2.8896,1.42,0.127,0.02,-0.02,0.0145,,,,146.905,1.075,-1.06,6.7787,0.0490703,-0.0490703
K2-78 b,REFUTED,2.294185,2458439.076,2.750763,1.95611,0.17451275,0.11546036,-0.11546036,,0.707445,0.034104,-0.034104,146.905,1.075,-1.06,6.7787,0.0490703,-0.0490703
K2-79 b,CONFIRMED,21.99036194,2459456.139,3.8732381,4.60346552,0.41069439,0.34272578,-0.34272578,,1.33417,0.079759,-0.079759,256.011,2.349,-2.307,3.8775,0.0352454,-0.0352454
K2-79 b,CONFIRMED,10.99501,2457070.243,4.4856,4.55,0.406,0.0098,-0.028,0.03045,1.3704,0.0074,-0.0131,256.011,2.349,-2.307,3.8775,0.0352454,-0.0352454
K2-79 b,CONFIRMED,10.99573,2457070.241,4.42,3.69,0.32919975,0.03479347,-0.03479347,0.0261,1.28,0.12,-0.12,256.011,2.349,-2.307,3.8775,0.0352454,-0.0352454
K2-8 b,CONFIRMED,10.3516,2456813.613,2.448,2.86,0.255,0.033,-0.059,0.0368,0.712,0.064,-0.028,403.513,11.6715,-11.6715,2.45137,0.0710901,-0.0710901
K2-8 b,CONFIRMED,10.35239,2456813.611,3.362,3.58,0.31938621,0.06334196,-0.06334196,0.04457,0.74,0.04,-0.04,403.513,11.6715,-11.6715,2.45137,0.0710901,-0.0710901
K2-8 b,CONFIRMED,10.3535,2456813.609,2.43,3.32,0.29619056,0.04460701,-0.04460701,0.0377,0.8,0.06,-0.06,403.513,11.6715,-11.6715,2.45137,0.0710901,-0.0710901
K2-8 b,CONFIRMED,10.353263,2456813.61,2.41,3.09,0.27567134,,,0.03636,0.73,,,403.513,11.6715,-11.6715,2.45137,0.0710901,-0.0710901
K2-8 c,CONFIRMED,5.0639064,2456813.071,1.81,2.46,0.2194665,,,0.02909,0.73,,,403.513,11.6715,-11.6715,2.45137,0.0710901,-0.0710901
K2-8 c,CONFIRMED,5.06416,2456813.071,2.08,2.41,0.2150058,0.02944063,-0.02944063,0.0299,0.74,0.04,-0.04,403.513,11.6715,-11.6715,2.45137,0.0710901,-0.0710901
K2-8 c,CONFIRMED,5.06347,2456813.072,1.6824,2.32,0.207,0.023,-0.03,0.0299,0.712,0.064,-0.028,403.513,11.6715,-11.6715,2.45137,0.0710901,-0.0710901
K2-8 c,CONFIRMED,5.06408,2456813.072,1.7,2.44,0.21768222,0.03122491,-0.03122491,0.0279,0.8,0.06,-0.06,403.513,11.6715,-11.6715,2.45137,0.0710901,-0.0710901
K2-80 b,CONFIRMED,19.0918,2457077.61,4.46,2.01,0.17932019,0.02676421,-0.02676421,0.021,0.87,0.1,-0.1,200.802,1.768,-1.738,4.95159,0.0431543,-0.0431543
K2-80 b,CONFIRMED,19.0912,2457077.61,5.136,2.03,0.181,0.03,-0.047,0.0237,0.785,0.055,-0.065,200.802,1.768,-1.738,4.95159,0.0431543,-0.0431543
K2-80 c,CONFIRMED,5.605,2457066.484,2.68,1.47,0.13114462,0.02051923,-0.02051923,0.0154,0.87,0.1,-0.1,200.802,1.768,-1.738,4.95159,0.0431543,-0.0431543
K2-80 c,CONFIRMED,5.60473,2457066.492,3.048,1.41,0.126,0.012,-0.023,0.0164,0.785,0.055,-0.065,200.802,1.768,-1.738,4.95159,0.0431543,-0.0431543
K2-80 d,CONFIRMED,28.8819,2457082.926,4.224,2.39,0.213,0.02,-0.03,0.0279,0.785,0.055,-0.065,200.802,1.768,-1.738,4.95159,0.0431543,-0.0431543
K2-81 b,CONFIRMED,6.10241,2457064.34,2.3448,2.38,0.212,0.017,-0.03,0.031,0.702,0.034,-0.023,252.318,2.731,-2.673,3.93486,0.0421198,-0.0421198
K2-81 b,CONFIRMED,6.10224,2457070.443,2.15,1.82,0.16236952,0.02230351,-0.02230351,0.0261,0.631,0.073,-0.073,252.318,2.731,-2.673,3.93486,0.0421198,-0.0421198
K2-82 b,REFUTED,7.195834,2457069.076,2.21688,2.6,0.23,0.11,-0.11,0.1398,,,,1741.97,95.43,-86.23,0.541643,0.029412,-0.029412
K2-83 b,CONFIRMED,2.74697,2457067.063,1.664,1.244,0.11098225,0.00874297,-0.00874297,0.0268,0.424,0.016,-0.016,125.529,0.516,-0.512,7.9375,0.0323816,-0.0323816
K2-83 b,CONFIRMED,2.747128,2457064.315,1.6608,1.36,0.121,0.0098,-0.012,0.0293,0.424,0.025,-0.01,125.529,0.516,-0.512,7.9375,0.0323816,-0.0323816
K2-83 c,CONFIRMED,9.99767,2457066.27,2.77,1.483,0.1323044,0.00883219,-0.00883219,0.0319,0.424,0.016,-0.016,125.529,0.516,-0.512,7.9375,0.0323816,-0.0323816
K2-83 c,CONFIRMED,9.99791,2457066.269,2.712,1.7,0.15,0.016,-0.025,0.0368,0.424,0.025,-0.01,125.529,0.516,-0.512,7.9375,0.0323816,-0.0323816
K2-84 b,CONFIRMED,6.42149,2457065.001,2.8824,2.51,0.224,0.02,-0.021,0.0275,0.836,0.056,-0.037,284.876,2.264,-2.229,3.48158,0.0274707,-0.0274707
K2-84 b,CONFIRMED,6.4215,2457071.421,2.81,2.41,0.2150058,0.03122491,-0.03122491,0.0234,0.93,0.12,-0.12,284.876,2.264,-2.229,3.48158,0.0274707,-0.0274707
K2-84 c,CONFIRMED,27.86,2457068.615,4.61,2.03,0.18110447,0.02854849,-0.02854849,0.0198,0.93,0.12,-0.12,284.876,2.264,-2.229,3.48158,0.0274707,-0.0274707
K2-84 c,CONFIRMED,27.8522,2457068.623,4.608,2.16,0.193,0.02,-0.04,0.0237,0.836,0.056,-0.037,284.876,2.264,-2.229,3.48158,0.0274707,-0.0274707
K2-85 b,CONFIRMED,0.684533,2457065.368,0.782,1.01,0.09010616,0.01070568,-0.01070568,0.0179,0.507,0.044,-0.044,97.2179,0.3824,-0.3794,10.2574,0.0400014,-0.0400014
K2-85 b,CONFIRMED,0.684541,2457061.945,0.8184,1.36,0.121,0.012,-0.021,0.0186,0.671,0.052,-0.064,97.2179,0.3824,-0.3794,10.2574,0.0400014,-0.0400014
K2-86 b,CONFIRMED,8.77683,2457070.017,2.75,1.96,0.17485949,0.02408779,-0.02408779,0.0234,0.76,0.09,-0.09,258.699,3.004,-2.937,3.83717,0.0440494,-0.0440494
K2-86 b,CONFIRMED,8.77709,2457070.019,4.224,5.1,0.45,0.17,-0.23,0.058,0.8,0.186,-0.028,258.699,3.004,-2.937,3.83717,0.0440494,-0.0440494
K2-87 b,CONFIRMED,9.726618,2457072.302,4.56,7.6,0.67802659,0.03568561,-0.03568561,0.05,1.401,0.083,-0.062,491.242,7.054,-6.861,2.00706,0.0286106,-0.0286106
K2-87 b,CONFIRMED,9.72665,2460243.191,4.584,7.23871,0.64579556,0.03562795,-0.03562795,,1.45,0.07,-0.07,491.242,7.054,-6.861,2.00706,0.0286106,-0.0286106
K2-87 b,CONFIRMED,9.72739,2457072.301,4.24,4.6,0.41038451,0.13382104,-0.13382104,0.0441,0.93,0.29,-0.29,491.242,7.054,-6.861,2.00706,0.0286106,-0.0286106
K2-87 b,CONFIRMED,9.72664,2457062.575,4.68,8.42,0.751,0.07,-0.064,0.0512,1.508,0.099,-0.074,491.242,7.054,-6.861,2.00706,0.0286106,-0.0286106
K2-88 b,CONFIRMED,4.6122,2457066.219,1.039,1.23,0.10973325,0.02230351,-0.02230351,0.0436,0.256,0.049,-0.049,110.561,0.828,-0.815,9.01663,0.0666993,-0.0666993
K2-88 b,CONFIRMED,4.61244,2457066.218,1.1448,1.27,0.113,0.014,-0.037,0.0454,0.256,0.029,-0.082,110.561,0.828,-0.815,9.01663,0.0666993,-0.0666993
K2-89 b,CONFIRMED,1.096026,2457066.007,0.895,0.615,0.05486663,0.00713712,-0.00713712,0.0176,0.318,0.033,-0.033,86.0386,0.3114,-0.3093,11.594,0.0416119,-0.0416119
K2-89 b,CONFIRMED,1.095962,2457062.72,0.9264,0.617,0.055,0.0072,-0.0135,0.0178,0.318,0.031,-0.035,86.0386,0.3114,-0.3093,11.594,0.0416119,-0.0416119
K2-9 b,CONFIRMED,18.44951,2456822.67,2.4144,3.09,0.276,0.052,-0.042,0.0605,0.468,0.086,-0.063,82.9631,0.3747,-0.3714,12.025,0.0537978,-0.0537978
K2-9 b,CONFIRMED,18.448653,2456822.671,2.49,3.33,0.2970827,,,0.05692,0.52,,,82.9631,0.3747,-0.3714,12.025,0.0537978,-0.0537978
K2-9 b,CONFIRMED,18.4474,2456822.674,2.93,5.6,0.49959854,0.40146311,-0.40146311,0.11,0.468,0.074,-0.074,82.9631,0.3747,-0.3714,12.025,0.0537978,-0.0537978
K2-9 b,CONFIRMED,18.4498,2456822.671,2.8397,2.25,0.20073156,0.04728343,-0.08564546,0.06669,0.31,0.11,-0.11,82.9631,0.3747,-0.3714,12.025,0.0537978,-0.0537978
K2-90 b,CONFIRMED,13.733314,2457078.661,2.952,2.6,0.23195646,0.0089214,-0.0089214,0.038,0.619,0.009,-0.01,134.188,0.421,-0.419,7.42337,0.0231484,-0.0231484
K2-90 b,CONFIRMED,13.7311,2457078.665,3.08,2.04,0.18199661,0.02944063,-0.02944063,0.0372,0.494,0.07,-0.07,134.188,0.421,-0.419,7.42337,0.0231484,-0.0231484
K2-90 b,CONFIRMED,13.73288,2457064.929,2.8608,2.64,0.236,0.03,-0.026,0.0374,0.646,0.081,-0.048,134.188,0.421,-0.419,7.42337,0.0231484,-0.0231484
K2-90 c,CONFIRMED,2.90032,2457066.744,1.27,1.02,0.0909983,0.01605852,-0.01605852,0.0188,0.494,0.07,-0.07,134.188,0.421,-0.419,7.42337,0.0231484,-0.0231484
K2-90 c,CONFIRMED,2.90022,2457063.847,1.3032,1.36,0.121,0.017,-0.017,0.0192,0.646,0.081,-0.048,134.188,0.421,-0.419,7.42337,0.0231484,-0.0231484
K2-91 b,CONFIRMED,1.419549,2457065.432,0.945,1.1,0.09813543,0.01605852,-0.01605852,0.0352,0.284,0.041,-0.041,62.5785,0.2828,-0.2803,15.9515,0.0713516,-0.0713516
K2-91 b,CONFIRMED,1.419714,2457062.589,1.368,1.18,0.105,0.017,-0.046,0.038,0.284,0.03,-0.055,62.5785,0.2828,-0.2803,15.9515,0.0713516,-0.0713516
K2-92 b,REFUTED,0.701818,2457065.581,1.5312,2.56,0.228,0.027,-0.027,0.0168,,,,481.573,10.817,-10.36,2.04855,0.045295,-0.045295
K2-95 b,CONFIRMED,10.134279,2457150.878,3.3696,14.8,1.32,1.91,-1.12,0.3161,0.43,,,179.854,4.044,-3.873,5.53519,0.121384,-0.121384
K2-95 b,CONFIRMED,10.13389,2457171.148,2.84,3.47,0.30957266,0.06958694,-0.04728343,0.0786,0.402,0.05,-0.05,179.854,4.044,-3.873,5.53519,0.121384,-0.121384
K2-95 b,CONFIRMED,10.135091,2457140.741,2.28,3.7,0.33009189,0.0178428,-0.0178428,0.0771,0.44,0.02,-0.02,179.854,4.044,-3.873,5.53519,0.121384,-0.121384
K2-95 b,CONFIRMED,10.13446,2457140.74,2.856,1.92,0.171,0.044,-0.052,0.0777,0.226,0.056,-0.06,179.854,4.044,-3.873,5.53519,0.121384,-0.121384
K2-97 b,CONFIRMED,8.4071591,2460269.511,5.002,10.1248,0.90327571,,,,4.71,,,878.43,49.94,-49.94,1.10927,0.0632117,-0.0632117
K2-97 b,CONFIRMED,8.40685,2457142.049,6.072,10.88,0.9707,0.073,-0.164,0.0244,4.09,0.18,-0.3,878.43,49.94,-49.94,1.10927,0.0632117,-0.0632117
K2-97 b,CONFIRMED,8.406951,2457142.048,5.7192,11.5,1.03,0.25,-0.16,0.022,4.79,,,878.43,49.94,-49.94,1.10927,0.0632117,-0.0632117
K2-97 b,CONFIRMED,8.407115,2457722.145,6.2712,13.45077684,1.2,0.11,-0.11,0.0298,4.14,0.28,-0.26,878.43,49.94,-49.94,1.10927,0.0632117,-0.0632117
K2-98 b,CONFIRMED,10.136527,2457145.982,4.9704,4.5,0.4,0.05,-0.04,0.0295,1.39,,,518.625,11.518,-11.037,1.89991,0.0416012,-0.0416012
K2-98 b,CONFIRMED,10.1367283,2460247.82,5.341,5.44119,0.48543129,0.02544576,-0.02544576,,1.51,0.07,-0.07,518.625,11.518,-11.037,1.89991,0.0416012,-0.0416012
K2-98 b,CONFIRMED,10.1367349,2457662.953,5.1216,5.06645928,0.452,0.028,-0.025,0.03049,1.518,0.082,-0.076,518.625,11.518,-11.037,1.89991,0.0416012,-0.0416012
