toi,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_orbper,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_rad
5249.01,PC,0.58,0.03,-0.03,-1.339,0.03,-0.03,2459446.223,4.6285493,2.844,0.216,-0.216,15300.0,15.537,-15.537,12.8401,300.005,1159.0,13.4752,0.015,-0.015,668.429,8.016,-8.016,6007.0,122.0,-122.0,4.44,1.06
525.01,PC,6.818,0.058,-0.058,-55.906,0.058,-0.058,2458471.008,14.8608019,6.1932625,0.4735395,-0.4735395,556.6027212,47.607258,-47.607258,4.4404093,239.0475595,1002.861198,8.7784,0.006,-0.006,152.042,0.802,-0.802,7064.0,206.0,-206.0,4.22374,1.62231
5250.01,PC,-11.399,0.089,-0.089,-10.617,0.077,-0.077,2459446.168,5.4463931,2.222,0.25,-0.25,8350.0,13.3833,-13.3833,20.2415,236.789,1092.0,11.7781,0.017,-0.017,782.324,35.9985,-35.9985,6815.0,163.3,-163.3,3.92,2.19
5251.01,PC,8.056,0.045,-0.045,5.014,0.046,-0.046,2459445.018,2.3205922,2.393,0.176,-0.176,8900.0,4.88809,-4.88809,14.7239,1400.15,1704.0,12.2492,0.043,-0.043,668.834,14.7355,-14.7355,6756.0,287.1,-287.1,4.24,1.51
5252.01,PC,5.278,0.027,-0.027,2.079,0.024,-0.024,2459437.267,8.5394045,5.884,0.956,-0.956,6460.0,17.7405,-17.7405,13.4388,566.287,1359.0,12.899,0.017,-0.017,913.714,15.9665,-15.9665,6369.0,157.4,-157.4,4.08,1.7
5253.01,APC,-24.188,0.026,-0.026,-10.536,0.025,-0.025,2459635.041,1.1110609,1.155,0.169,-0.169,4060.0,1888.44,-1888.44,12.9236,2976.45,2057.0,13.286,0.007,-0.007,582.471,5.954,-5.954,5500.1,172.7,-172.7,4.4,1.02
5254.01,PC,-3.225,0.058,-0.058,-8.38,0.051,-0.051,2459440.496,4.4836616,3.542,0.315,-0.315,3420.0,3.03256,-3.03256,13.9078,445.248,1279.0,11.7137,0.019,-0.019,613.744,13.819,-13.819,5646.0,176.1,-176.1,3.69,2.35
5255.01,PC,7.245,0.027,-0.027,8.847,0.028,-0.028,2459441.514,2.612273,3.005,0.129,-0.129,7680.0,1.94614,-1.94614,12.9095,989.904,1562.0,12.6023,0.007,-0.007,678.578,8.173,-8.173,5874.0,108.7,-108.7,4.14,1.45
5256.01,PC,10.132,0.03,-0.03,12.003,0.034,-0.034,2459884.679,21.1968768,4.228,0.346,-0.346,6630.0,5.71289,-5.71289,6.85964,15.5174,552.0,13.089,0.007,-0.007,352.109,2.0115,-2.0115,4934.0,122.0,-122.0,4.5,0.84
5257.01,FP,0.04,0.045,-0.045,-4.161,0.046,-0.046,2459790.753,3.1979646,5.69,0.851,-0.851,2060.0,162.116,-162.116,12.9757,3205.65,2096.0,12.1624,0.012,-0.012,1021.21,29.701,-29.701,5990.0,139.8,-139.8,3.54,2.93
5258.01,FP,11.007,0.032,-0.032,5.387,0.035,-0.035,2459445.918,0.5919629,1.0,0.116,-0.116,2450.0,3.83586,-3.83586,9.90447,3301.1,2111.0,12.4322,0.006,-0.006,908.659,17.7455,-17.7455,6337.0,123.6,-123.6,4.0,1.85
5259.01,PC,-11.269,0.032,-0.032,-5.444,0.031,-0.031,2459441.713,3.0321361,2.078,0.208,-0.208,13790.0,13.0235,-13.0235,12.5315,403.028,1248.0,13.0157,0.03,-0.03,487.68,5.202,-5.202,6071.0,122.0,-122.0,4.44,1.06
526.01,FP,83.783,0.1,-0.1,-29.865,0.076,-0.076,2458470.849,7.699087,4.380607,0.39642,-0.39642,8072.469566,625.70715,-625.70715,6.21451,8.7213046,438.2935835,12.3069,0.007,-0.007,70.9325,0.2068,-0.2068,3617.0,67.0,-67.0,4.81052,0.45
5260.01,FP,8.839,0.042,-0.042,21.922,0.042,-0.042,2459445.564,7.2617331,6.258,1.237,-1.237,1310.0,5.73631,-5.73631,3.97249,306.111,1165.0,11.9625,0.006,-0.006,256.473,2.2245,-2.2245,4780.0,131.1,-131.1,4.25,1.09
5261.01,PC,-17.45,0.076,-0.076,-20.087,0.072,-0.072,2459442.968,4.1509756,2.029,0.178,-0.178,9780.0,7.05147,-7.05147,10.8804,159.592,990.0,12.1444,0.006,-0.006,377.054,7.651,-7.651,5686.0,123.6,-123.6,4.41,1.04
5262.01,FP,2.555,0.04,-0.04,12.077,0.042,-0.042,2459444.494,2.873138,2.908,0.566,-0.566,1240.0,4.65408,-4.65408,3.97027,953.868,1548.0,11.8225,0.006,-0.006,355.201,2.954,-2.954,5856.0,131.0,-131.0,4.37,1.11
5263.01,PC,3.707,0.034,-0.034,0.907,0.034,-0.034,2459442.19,3.1501356,2.201,0.144,-0.144,16270.0,13.2605,-13.2605,20.3727,357.357,1211.0,13.1549,0.023,-0.023,836.02,13.276,-13.276,5950.0,127.0,-127.0,4.09,1.56
5264.01,PC,-6.832,0.04,-0.04,3.152,0.043,-0.043,2459439.859,4.4274169,5.435,0.205,-0.205,10600.0,3.51354,-3.51354,19.9341,1995.4,1861.0,11.9275,0.022,-0.022,673.959,13.267,-13.267,6812.0,192.4,-192.4,4.04,1.92
5265.01,PC,-8.542,0.051,-0.051,-15.133,0.05,-0.05,2459892.033,11.5914514,1.968,0.472,-0.472,832.0,77.4328,-77.4328,3.16826,29.4907,649.0,11.456,0.006,-0.006,301.885,2.567,-2.567,5896.0,126.5,-126.5,4.4,1.08
5266.01,FP,0.039,0.024,-0.024,0.678,0.027,-0.027,2459443.032,4.4138638,2.387,0.26,-0.26,11300.0,2674.97,-2674.97,18.0459,709.493,1437.0,12.7821,0.006,-0.006,519.694,4.4985,-4.4985,6006.0,168.0,-168.0,4.46,1.03
5267.01,PC,1.514,0.052,-0.052,15.095,0.037,-0.037,2459599.727,13.7036806,4.766,1.067,-1.067,1020.0,6.21234,-6.21234,2.8229,96.0669,872.0,11.9139,0.007,-0.007,273.233,1.6785,-1.6785,5546.0,120.5,-120.5,4.55,0.87
5268.01,FP,-9.674,0.103,-0.103,-20.267,0.116,-0.116,2459690.597,2.0685871,0.598,,,38060.0,1.17599,-1.17599,12.5176,6.13725,438.0,14.5982,0.007,-0.007,97.0798,0.5954,-0.5954,3162.0,157.0,-157.0,4.92,0.31
5269.01,PC,-0.175,0.044,-0.044,-1.93,0.05,-0.05,2459446.349,2.7340756,1.994,0.406,-0.406,1700.0,6.14981,-6.14981,9.45026,2179.86,1903.0,11.4416,0.013,-0.013,656.146,16.4055,-16.4055,8524.0,186.4,-186.4,4.06,2.25
527.01,APC,-3.7,1.3,-1.3,-11.9,1.3,-1.3,2458470.738,18.0892103,2.5607235,0.0247519,-0.0247519,5526.715877,39.722977,-39.722977,22.2024283,221.7006105,984.1503966,8.2488,0.006,-0.006,163.677,,,7403.0,211.0,-211.0,4.13809,1.8368599
5270.01,PC,-0.39,0.024,-0.024,-2.724,0.025,-0.025,2459446.036,1.0513177,2.562,0.235,-0.235,5720.0,6.79412,-6.79412,16.1359,13073.2,2978.0,12.7655,0.017,-0.017,1229.65,28.655,-28.655,7529.0,181.4,-181.4,3.98,2.22
5271.01,PC,-4.1,2.1,-2.1,-5.2,2.0,-2.0,2459827.011,4.3108587,3.486,0.446,-0.446,1020.0,1.39521,-1.39521,4.50948,836.11,,10.7988,0.006,-0.006,295.41,,,6358.0,,,,1.41
5272.01,PC,-3.063,0.037,-0.037,-10.635,0.036,-0.036,2459822.946,5.0135727,4.396,0.31,-0.31,3520.0,206.105,-206.105,9.19425,635.189,1398.0,12.4603,0.02,-0.02,612.204,7.8475,-7.8475,5930.0,178.1,-178.1,4.08,1.56
5273.01,FP,-8.779,0.058,-0.058,-17.725,0.055,-0.055,2459442.295,3.4100261,2.233,0.265,-0.265,5200.0,8.13195,-8.13195,7.9526,406.598,1251.0,12.2794,0.006,-0.006,437.517,6.3985,-6.3985,6109.0,170.1,-170.1,4.43,1.08
5274.01,PC,-79.367,0.033,-0.033,-37.06,0.028,-0.028,2459628.26,6.1313492,2.447,0.266,-0.266,3730.0,5.00004,-5.00004,4.7793,39.468,698.0,13.1293,0.006,-0.006,245.857,1.085,-1.085,4310.0,122.0,-122.0,4.5,0.76
5275.01,FP,2.941,0.033,-0.033,-17.332,0.032,-0.032,2459618.541,12.5951009,0.876,0.292,-0.292,4280.0,78.6774,-78.6774,8.14346,2.98815,366.0,12.9179,0.006,-0.006,486.898,4.4715,-4.4715,5251.0,125.3,-125.3,4.32,1.09
5276.01,APC,-1.847,0.055,-0.055,-4.908,0.057,-0.057,2459444.189,2.3612205,2.303,0.426,-0.426,2410.0,4.98762,-4.98762,13.5272,875.429,1515.0,11.7163,0.009,-0.009,749.716,21.0715,-21.0715,5766.0,133.5,-133.5,3.59,2.7
5277.01,PC,7.332,0.032,-0.032,9.611,0.029,-0.029,2459829.069,15.9929608,3.747,0.601,-0.601,7870.0,563.413,-563.413,13.4988,53.3959,753.0,13.233,0.01,-0.01,876.326,10.736,-10.736,6132.0,122.0,-122.0,4.13,1.54
5278.01,PC,-8.349,0.111,-0.111,-35.871,0.096,-0.096,2459825.576,0.435435,1.0529945,0.0089315,-0.0089315,104138.5603,1055.2979,-1055.2979,17.9748711,252.7287521,1016.912095,14.9343,0.007,-0.007,166.421,1.3755,-1.3755,3349.0,157.0,-157.0,4.84,0.383284
5279.01,PC,-16.29,0.039,-0.039,-3.71,0.037,-0.037,2459428.85,16.0104634,2.151,0.388,-0.388,7450.0,14.7343,-14.7343,8.86029,14.2918,541.0,12.485,0.006,-0.006,440.9,4.5885,-4.5885,5733.4,169.6,-169.6,4.42,1.03
528.01,FP,-9.928,0.054,-0.054,-46.202,0.044,-0.044,2458469.696,3.5248693,3.1475424,,,24987.79925,,,9.045877,53.1308724,688.5833009,13.3675,0.006,-0.006,192.351,1.24,-1.24,3965.0,147.0,-147.0,4.68568,0.613
5280.01,PC,-0.344,0.043,-0.043,-8.26,0.053,-0.053,2459440.705,9.0165933,2.886,0.481,-0.481,2650.0,6.45437,-6.45437,9.81811,145.183,967.0,11.1568,0.011,-0.011,537.068,9.175,-9.175,6543.2,284.3,-284.3,4.02,1.88
5281.01,PC,-1.737,0.035,-0.035,-5.958,0.029,-0.029,2459825.473,5.5047275,4.025,0.606,-0.606,7530.0,14.9757,-14.9757,12.7051,448.634,1282.0,13.1569,0.007,-0.007,875.436,15.164,-15.164,5865.0,123.0,-123.0,4.13,1.47
5282.01,PC,-3.442,0.026,-0.026,-16.003,0.027,-0.027,2459742.132,1.392516,1.209,0.168,-0.168,4390.0,7.97118,-7.97118,9.7757,769.854,1467.0,13.1137,0.007,-0.007,892.373,11.1915,-11.1915,6082.0,122.0,-122.0,4.17,1.45
5283.01,FP,-4.527,0.057,-0.057,0.688,0.054,-0.054,2459831.192,6.949428,2.725,0.207,-0.207,3050.0,2.79174,-2.79174,9.02158,208.013,1058.0,11.7513,0.009,-0.009,624.699,11.5895,-11.5895,6817.0,241.6,-241.6,4.18,1.61
5284.01,PC,-0.225,0.031,-0.031,-1.12,0.032,-0.032,2459444.106,2.0327015,2.019,0.313,-0.313,13040.0,41.7824,-41.7824,21.5462,1195.69,1638.0,13.4842,0.009,-0.009,1430.26,38.675,-38.675,6555.0,122.0,-122.0,4.03,1.86
5285.01,PC,-52.251,0.046,-0.046,-82.905,0.039,-0.039,2459469.314,4.3852176,2.188,0.217,-0.217,18080.0,25.012,-25.012,10.2627,41.2399,705.0,12.9354,0.006,-0.006,187.506,0.9,-0.9,4076.0,121.0,-121.0,4.49,0.76
5286.01,PC,4.499,0.06,-0.06,8.319,0.033,-0.033,2459469.123,3.2988824,2.352,0.273,-0.273,11160.0,13.8825,-13.8825,9.7209,358.69,1212.0,13.1789,0.007,-0.007,533.065,9.211,-9.211,5735.0,122.0,-122.0,4.54,0.9
5287.01,APC,-8.674,0.105,-0.105,-29.594,0.099,-0.099,2459468.059,4.1976789,3.829,0.148,-0.148,6960.0,1.35734,-1.35734,14.6667,713.476,1439.0,10.7217,0.008,-0.008,357.584,8.8605,-8.8605,6058.0,176.0,-176.0,4.02,1.71
5288.01,PC,-24.523,0.07,-0.07,-57.103,0.075,-0.075,2459465.892,3.8123614,2.565,0.134,-0.134,18330.0,9.18044,-9.18044,11.0835,138.253,955.0,12.2037,0.006,-0.006,215.501,1.9615,-1.9615,4780.0,124.6,-124.6,4.5,0.82
5289.01,PC,-37.259,0.112,-0.112,-42.057,0.06,-0.06,2459469.615,3.4411264,2.669,0.38,-0.38,2660.0,5.20773,-5.20773,4.89568,341.303,1197.0,11.8884,0.006,-0.006,258.455,4.5265,-4.5265,5244.0,125.6,-125.6,4.44,0.94
529.01,FP,-2.492,0.138,-0.138,-189.117,0.117,-0.117,2458468.496,1.665878,4.956738,0.144742,-0.144742,85643.9861,2600.0479,-2600.0479,6.98229,10.9121139,463.5504123,14.1396,0.008,-0.008,63.0507,0.44045,-0.44045,3021.0,97.0,-97.0,5.10725,0.172
5291.01,PC,-2.923,0.075,-0.075,20.448,0.074,-0.074,2459467.596,2.3007511,1.35,0.229,-0.229,2390.0,6.72504,-6.72504,6.24136,256.685,1115.0,10.8921,0.009,-0.009,236.736,2.443,-2.443,5603.0,128.2,-128.2,4.27,1.21
5292.01,PC,-8.702,0.1,-0.1,-6.868,0.091,-0.091,2459469.424,2.0231137,1.133,0.304,-0.304,44030.0,913.133,-913.133,13.4378,35.677,680.0,14.8951,0.008,-0.008,337.095,8.1645,-8.1645,3767.0,157.0,-157.0,4.66,0.59
5293.01,CP,-16.78,0.113,-0.113,0.39,0.059,-0.059,2459466.497,2.9304371,1.73,0.087,-0.087,50830.0,33.6627,-33.6627,11.8933,31.8905,662.0,13.9766,0.006,-0.006,162.229,1.3055,-1.3055,3692.0,122.0,-122.0,4.77,0.5
5294.01,PC,35.253,1.036,-1.036,-33.422,0.952,-0.952,2459470.435,5.6707432,2.294,0.223,-0.223,7770.0,5.88352,-5.88352,,97.4725,,11.861,0.019,-0.019,269.595,,,5462.7,,,,
5295.01,APC,53.06,2.0,-2.0,-142.85,2.0,-2.0,2459467.507,4.3023572,1.579,0.102,-0.102,30080.0,24.7973,-24.7973,10.2749,11.1055,508.0,13.0176,0.007,-0.007,140.9938,,,3504.0,157.0,-157.0,4.67,0.58
5296.01,FP,44.386,0.045,-0.045,-7.432,0.051,-0.051,2459820.898,1.7386091,1.691,0.07,-0.07,18980.0,608.095,-608.095,10.8015,444.5,1279.0,12.4323,0.007,-0.007,271.346,2.0485,-2.0485,5362.8,134.0,-134.0,4.65,0.75
5297.01,PC,-5.816,0.065,-0.065,-8.582,0.066,-0.066,2459851.451,3.3014986,2.106,0.195,-0.195,5640.0,283.047,-283.047,11.7342,426.381,1265.0,12.2411,0.008,-0.008,670.528,22.054,-22.054,6311.9,140.0,-140.0,4.16,1.53
5298.01,PC,13.1,0.053,-0.053,-25.38,0.055,-0.055,2459818.889,2.6831464,1.952,0.178,-0.178,14010.0,812.472,-812.472,12.7073,262.791,1121.0,13.4476,0.008,-0.008,553.486,11.552,-11.552,5348.0,122.0,-122.0,4.38,1.03
5299.01,PC,23.141,0.104,-0.104,2.406,0.054,-0.054,2459465.672,2.5792489,0.528,0.387,-0.387,7090.0,3946.54,-3946.54,19.2523,56.7896,764.0,12.3913,0.007,-0.007,407.758,10.5535,-10.5535,5452.0,130.5,-130.5,4.34,1.09
530.01,CP,13.682,0.083,-0.083,-62.577,0.073,-0.073,2458470.203,6.3875739,2.5660579,0.0870855,-0.0870855,23994.29604,539.49713,-539.49713,8.6121163,14.2590446,495.6126203,13.5287,0.008,-0.008,148.762,1.101,-1.101,3688.0,69.0,-69.0,4.78199,0.544769
5300.01,PC,16.138,0.045,-0.045,-44.052,0.03,-0.03,2459470.418,2.2623535,1.958,0.077,-0.077,24470.0,7.29968,-7.29968,11.9692,131.906,944.0,12.4559,0.006,-0.006,162.51,0.8205,-0.8205,4219.0,126.1,-126.1,4.53,0.73
5301.01,CP,5.761,0.088,-0.088,-5.445,0.053,-0.053,2459494.147,5.8588751,3.581,0.201,-0.201,2690.0,1.22771,-1.22771,12.1366,429.794,1268.0,11.1893,0.007,-0.007,629.161,20.002,-20.002,6418.0,133.4,-133.4,3.82,2.31
5302.01,PC,24.046,0.046,-0.046,-24.591,0.046,-0.046,2459490.634,4.2417694,1.832,0.265,-0.265,18430.0,18.7082,-18.7082,11.5903,67.8153,799.0,13.0557,0.009,-0.009,313.459,3.0915,-3.0915,4794.0,122.0,-122.0,4.51,0.81
5303.01,PC,-4.001,0.041,-0.041,-10.96,0.024,-0.024,2459869.503,9.809558,1.924,0.52,-0.52,7631.0,737.528,-737.528,12.8969,52.7617,750.0,13.101,0.007,-0.007,955.654,21.21,-21.21,6480.0,122.0,-122.0,4.27,1.39
5304.01,PC,24.866,0.062,-0.062,-11.794,0.042,-0.042,2459493.483,3.7079439,2.259,0.421,-0.421,7740.0,22.3327,-22.3327,8.08217,203.091,1051.0,13.3526,0.007,-0.007,472.687,9.6865,-9.6865,5265.0,122.0,-122.0,4.5,0.89
5305.01,PC,16.073,0.039,-0.039,-7.542,0.036,-0.036,2459496.394,4.4632038,3.659,0.27,-0.27,7210.0,4.33745,-4.33745,11.6079,545.343,1346.0,12.5679,0.012,-0.012,566.267,8.844,-8.844,5921.4,101.4,-101.4,4.2,1.37
5307.01,APC,38.216,0.077,-0.077,-18.202,0.053,-0.053,2459490.964,5.2976347,1.711,0.217,-0.217,3920.0,6.66271,-6.66271,4.00604,19.2351,583.0,12.1314,0.007,-0.007,105.824,0.4495,-0.4495,4031.0,127.2,-127.2,4.65,0.62
5308.01,FP,-11.379,0.124,-0.124,-27.652,0.09,-0.09,2459485.685,8.34034,3.176,0.352,-0.352,7360.0,6.49971,-6.49971,16.0764,206.357,1055.0,11.0208,0.007,-0.007,360.412,8.563,-8.563,5444.3,205.3,-205.3,3.89,1.67
5309.01,PC,32.034,0.07,-0.07,-23.395,0.069,-0.069,2459875.57,6.4666483,3.284,0.543,-0.543,6916.0,407.029,-407.029,8.02442,166.169,1000.0,13.0427,0.007,-0.007,500.708,8.7965,-8.7965,5441.0,122.0,-122.0,4.41,1.01
531.01,FP,-48.4,2.0,-2.0,-52.05,2.0,-2.0,2458468.847,0.567995,1.408867,0.400217,-0.400217,5208.552517,500.4922,-500.4922,2.671369,185.0742346,940.7110382,13.8097,0.01,-0.01,167.3049,,,3462.0,103.0,-103.0,4.88307,0.368
5310.01,PC,32.719,0.044,-0.044,-80.093,0.043,-0.043,2459486.097,11.2036244,3.039,0.516,-0.516,5580.0,9.41919,-9.41919,6.17248,19.2497,583.0,12.4887,0.006,-0.006,188.541,0.919,-0.919,4329.8,104.0,-104.0,4.45,0.81
5311.01,PC,1.225,0.068,-0.068,-34.78,0.06,-0.06,2459453.715,39.0536929,2.239,0.394,-0.394,32970.0,87.2476,-87.2476,13.5254,0.431293,225.0,13.6546,0.007,-0.007,243.32,2.119,-2.119,3793.0,157.0,-157.0,4.57,0.7
5312.01,PC,0.498,0.084,-0.084,-14.384,0.071,-0.071,2459450.251,46.1965072,3.718,0.332,-0.332,8460.0,7.4646,-7.4646,8.33656,3.59287,383.0,12.3207,0.008,-0.008,321.637,4.5525,-4.5525,5397.7,138.5,-138.5,4.5,0.91
5313.01,PC,13.36,0.059,-0.059,-7.792,0.069,-0.069,2459495.626,3.2571037,2.5,0.198,-0.198,15420.0,11.4319,-11.4319,13.21,313.937,1172.0,13.4367,0.007,-0.007,596.925,12.4,-12.4,5442.9,52.5,-52.5,4.38,1.04
5314.01,PC,4.604,0.043,-0.043,-16.103,0.029,-0.029,2459879.837,2.5351022,2.251,0.149,-0.149,13917.0,426.882,-426.882,12.5634,688.571,1427.0,13.0707,0.007,-0.007,641.876,11.0625,-11.0625,6143.0,122.0,-122.0,4.46,1.05
5315.01,PC,69.0,8.0,-8.0,-82.0,8.0,-8.0,2459493.47,2.4704071,0.948,,,41450.0,1.13502,-1.13502,17.1677,14.841,546.0,14.5597,0.008,-0.008,,,,3333.0,157.0,-157.0,4.8,0.43
5316.01,PC,0.036,0.046,-0.046,-3.94,0.038,-0.038,2459496.567,0.9997277,1.574,0.258,-0.258,4890.0,13.0813,-13.0813,10.9188,2105.63,1887.0,13.0211,0.01,-0.01,793.998,14.1705,-14.1705,5849.8,24.8,-24.8,4.05,1.61
5317.01,PC,1.715,0.076,-0.076,-0.939,0.055,-0.055,2459489.51,8.662046,3.278,0.274,-0.274,7070.0,7.02394,-7.02394,11.1852,119.291,920.0,12.5035,0.008,-0.008,578.773,13.663,-13.663,5981.3,111.8,-111.8,4.24,1.31
5318.01,PC,1.031,0.082,-0.082,-4.968,0.062,-0.062,2459881.552,4.9583217,5.223,0.435,-0.435,5121.0,142.782,-142.782,16.3815,862.417,1509.0,12.1357,0.007,-0.007,916.994,36.5525,-36.5525,5801.0,128.1,-128.1,3.64,2.55
5319.01,CP,41.969,0.122,-0.122,-86.743,0.084,-0.084,2459884.042,4.0785273,1.561,0.553,-0.553,4530.0,40.2943,-40.2943,3.74681,38.7885,695.0,12.0828,0.006,-0.006,61.171,0.2085,-0.2085,3580.0,124.3,-124.3,4.77,0.48
532.01,CP,23.368,0.061,-0.061,-38.099,0.047,-0.047,2458470.581,2.32664,1.6497284,0.2549551,-0.2549551,7844.78312,275.52435,-275.52435,5.5911206,87.0961414,779.1471354,12.6785,0.007,-0.007,135.047,0.548,-0.548,3946.0,69.0,-69.0,4.69039,0.623609
5320.01,APC,0.653,0.072,-0.072,-32.575,0.053,-0.053,2459497.672,0.3852177,0.319,0.113,-0.113,1260.0,40.6367,-40.6367,5.99543,429.583,1268.0,11.422,0.007,-0.007,275.255,2.6775,-2.6775,5313.9,103.9,-103.9,4.19,1.27
5321.01,FP,-7.432,0.072,-0.072,-1.574,0.058,-0.058,2459478.896,10.1391591,2.662,0.21,-0.21,6450.0,3.41999,-3.41999,16.5118,90.2977,858.0,10.7304,0.007,-0.007,483.421,9.988,-9.988,6584.3,100.6,-100.6,3.96,2.04
5322.01,PC,-10.731,0.093,-0.093,6.675,0.05,-0.05,2459872.581,5.4233428,4.975,0.131,-0.131,13384.0,203.333,-203.333,16.7305,558.524,1354.0,12.0075,0.007,-0.007,476.899,11.577,-11.577,5790.0,129.3,-129.3,4.15,1.43
5323.01,APC,-5.016,0.203,-0.203,-7.926,0.14,-0.14,2459497.679,5.8049376,4.055,0.207,-0.207,7130.0,2.69321,-2.69321,20.5615,395.882,1242.0,12.2431,0.007,-0.007,967.25,85.759,-85.759,5978.2,110.4,-110.4,3.73,2.38
5324.01,PC,6.104,0.047,-0.047,-16.544,0.037,-0.037,2459488.483,5.0269053,2.676,0.151,-0.151,18460.0,8.8461,-8.8461,10.4869,83.5964,842.0,13.1886,0.006,-0.006,281.555,1.75,-1.75,4738.0,122.0,-122.0,4.57,0.75
5325.01,PC,9.774,0.073,-0.073,14.188,0.072,-0.072,2459498.292,15.057596,1.385,0.269,-0.269,5380.0,9.77274,-9.77274,7.19514,8.48258,475.0,12.0261,0.007,-0.007,339.049,7.813,-7.813,5948.0,126.0,-126.0,4.54,0.92
5326.01,PC,-7.1,4.3,-4.3,-10.6,4.4,-4.4,2459493.482,3.133469,2.26,0.293,-0.293,3000.0,2.99674,-2.99674,9.11145,615.127,,11.7624,0.006,-0.006,455.36,,,6312.9,,,,1.61
5327.01,PC,23.34,0.07,-0.07,-20.224,0.054,-0.054,2459521.338,4.6671176,2.378,0.1,-0.1,14940.0,4.08439,-4.08439,11.4089,128.159,937.0,12.6345,0.006,-0.006,235.121,2.192,-2.192,5377.0,142.6,-142.6,4.48,0.91
5328.01,PC,-5.347,0.083,-0.083,-16.312,0.058,-0.058,2459519.398,5.4886518,6.921,0.171,-0.171,4580.0,0.642169,-0.642169,17.6429,1434.4,1714.0,11.2303,0.012,-0.012,410.855,6.6755,-6.6755,6119.8,100.9,-100.9,3.69,2.54
5329.01,PC,5.181,0.058,-0.058,-9.42,0.034,-0.034,2459518.515,3.7796053,0.695,0.518,-0.518,4080.0,562.093,-562.093,11.2162,47.7257,732.0,12.7692,0.007,-0.007,572.23,9.8075,-9.8075,5892.0,126.6,-126.6,4.3,1.21
533.01,PC,16.155,0.04,-0.04,-30.681,0.042,-0.042,2458332.697,19.5715862,4.1467964,0.1643243,-0.1643243,1677.013838,34.52487,-34.52487,3.6067731,20.1362084,540.2741317,10.9621,0.006,-0.006,123.391,0.303,-0.303,4666.1,64.0,-64.0,4.23,0.88568
5330.01,PC,-4.055,0.057,-0.057,-2.963,0.051,-0.051,2459884.466,4.6303272,3.94,0.327,-0.327,9270.0,10.9069,-10.9069,13.0324,958.026,1549.0,12.4333,0.008,-0.008,667.058,14.8985,-14.8985,6701.0,108.6,-108.6,4.31,1.38
5331.01,PC,-11.054,0.047,-0.047,-10.626,0.046,-0.046,2459517.93,22.7545332,3.262,0.257,-0.257,14960.0,5.14532,-5.14532,11.7908,12.7448,526.0,12.4433,0.006,-0.006,322.87,2.7215,-2.7215,5580.0,246.1,-246.1,4.5,0.93
5332.01,PC,7.278,0.08,-0.08,-1.721,0.058,-0.058,2459520.191,3.9544873,1.716,0.307,-0.307,4630.0,7.14588,-7.14588,9.29453,195.804,1042.0,12.6345,0.014,-0.014,609.385,12.9455,-12.9455,6002.5,119.4,-119.4,4.22,1.35
5333.01,PC,14.045,0.092,-0.092,-13.908,0.051,-0.051,2459507.736,11.4420309,5.092,0.631,-0.631,2290.0,4.95535,-4.95535,4.14274,83.2925,841.0,11.992,0.006,-0.006,208.746,2.0435,-2.0435,4932.0,304.2,-304.2,4.47,0.87
5334.01,PC,0.8,0.099,-0.099,-1.157,0.122,-0.122,2459520.904,3.6136326,3.31,0.135,-0.135,7280.0,1.90899,-1.90899,12.3259,674.791,1419.0,12.3857,0.009,-0.009,536.758,21.624,-21.624,5957.5,143.5,-143.5,4.18,1.41
5335.01,PC,1.808,0.084,-0.084,-1.831,0.068,-0.068,2459520.726,3.6139919,2.008,0.365,-0.365,1780.0,8.87114,-8.87114,4.08922,200.83,1048.0,12.5223,0.006,-0.006,331.289,4.4255,-4.4255,5427.0,134.3,-134.3,4.49,0.92
5336.01,PC,0.944,0.042,-0.042,-8.527,0.036,-0.036,2459520.536,4.0153167,3.825,0.293,-0.293,12560.0,13.4395,-13.4395,16.8231,776.308,1470.0,12.8019,0.017,-0.017,778.572,14.7715,-14.7715,6093.9,101.3,-101.3,4.16,1.48
5337.01,PC,12.755,0.171,-0.171,-15.725,0.117,-0.117,2459522.877,0.7135221,0.514,0.207,-0.207,4660.0,244.152,-244.152,10.5169,221.115,1074.0,12.8997,0.006,-0.006,296.179,10.8305,-10.8305,4626.0,271.0,-271.0,4.24,1.08
5338.01,PC,4.649,0.065,-0.065,-17.73,0.036,-0.036,2459522.341,2.6429687,2.184,0.094,-0.094,17800.0,7.14343,-7.14343,13.9715,346.2,1201.0,13.1504,0.006,-0.006,430.82,6.4185,-6.4185,5439.0,122.0,-122.0,4.41,1.01
5339.01,PC,83.165,0.195,-0.195,-48.795,0.111,-0.111,2459494.722,15.1873222,3.535,0.239,-0.239,8710.0,6.47711,-6.47711,8.96869,43.4731,715.0,11.375,0.006,-0.006,225.157,4.114,-4.114,5938.0,182.4,-182.4,4.49,0.98
