kepid,koi_disposition,koi_period,koi_time0bk,koi_time0,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_incl,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_bin_oedp_sig,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_fwm_stat_sig
6628237,FALSE POSITIVE,3.840130917,135.139765,2454968.14,0.872,0.987,-0.055,2.8951,0.0233,-0.0233,60400.0,276.0,-276.0,0.302603,0.853,-0.0315,1.22902,0.67347,-0.10295,33.44,9.95,-4.99,0.0477,84.92,1205.0,498.48,434.89,-183.04,9.86,2.7,-2.7,0.2889,0.3511,362.63605,3879.8943,275.6,1,345.0,0.886,5931.0,160.0,-196.0,4.418,0.101,-0.188,1.012,0.301,-0.151,0.981,0.132,-0.119,0.0
6694186,FALSE POSITIVE,5.554227226,135.16203,2454968.162,0.174,0.036,-0.011,4.77434,0.00376,-0.00376,142000.0,115.0,-115.0,0.344438,0.000583,-0.000585,1.0267,0.00572,-0.02305,31.71,6.81,-4.55,0.056,89.16,930.0,176.7,113.0,-60.38,11.8744,0.0662,-0.0662,0.2521,0.421,1749.7434,15810.294,1517.7,1,243.0,-1.0,5433.0,145.0,-145.0,4.465,0.124,-0.171,0.843,0.181,-0.121,0.756,0.119,-0.047,0.0
6934587,FALSE POSITIVE,1.570919281,132.47362,2454965.474,1.083,0.1,-0.083,3.2232,0.0141,-0.0141,65100.0,238.0,-238.0,0.465884,0.0785,-0.0696,0.44687,0.0176,-0.02606,59.12,18.5,-9.92,0.0268,73.78,1797.0,2473.29,2346.12,-1008.02,3.877,0.153,-0.153,0.302,0.319,317.9852,2525.8513,316.9,1,863.0,0.0149,6192.0,194.0,-237.0,4.326,0.128,-0.208,1.162,0.363,-0.195,1.04,0.168,-0.122,0.0
7219906,FALSE POSITIVE,35.08976902,153.396702,2454986.397,1.264,1.171,-0.16,3.9623,0.0277,-0.0277,5750.0,40.1,-40.1,0.358269,1.16,-0.147,0.58855,0.48024,-0.04733,33.1,8.61,-2.86,0.2055,87.85,501.0,14.95,11.47,-3.91,33.7,13.8,-13.8,0.2327,0.4526,64.85807,247.66399,170.8,1,35.0,0.0,5603.0,152.0,-169.0,4.556,0.031,-0.178,0.846,0.22,-0.073,0.941,0.085,-0.104,0.0
7257373,FALSE POSITIVE,5.233450136,133.1261573,2454966.126,0.457,0.003,-0.002,8.57374,0.00258,-0.00258,430000.0,118.0,-118.0,0.659199,0.000745,-0.0014,0.29245,0.00125,-0.00078,70.33,21.0,-7.49,0.0588,86.51,1050.0,287.6,253.58,-88.55,7.5091,0.0321,-0.0321,0.2622,0.4035,5428.9287,50310.24,3921.8,1,0.0,-1.0,5841.0,164.0,-205.0,4.454,0.067,-0.202,0.977,0.291,-0.104,0.992,0.128,-0.117,0.0
7295570,FALSE POSITIVE,3.6037011,131.6711,2454964.671,1.225,6.83,-0.482,2.994,0.111,-0.111,16100.0,568.0,-568.0,0.396281,6.78,-0.448,0.36351,6.39723,-0.00336,66.94,20.0,-29.9,0.0445,78.78,1464.0,1089.0,1024.86,-793.83,6.3,3.1,-3.1,0.2787,0.3719,90.37423,334.5305,33.4,1,25.0,0.9905,5633.0,203.0,-169.0,4.016,0.495,-0.165,1.547,0.461,-0.691,0.907,0.122,-0.102,0.0
7362852,FALSE POSITIVE,3.518356021,131.8005089,2454964.801,0.593,0.006,-0.013,6.90375,0.00218,-0.00218,317000.0,83.0,-83.0,0.597138,0.00225,-0.00739,0.30865,0.00376,-0.00185,64.49,18.6,-7.96,0.0462,84.2,1266.0,606.41,518.34,-202.81,5.8672,0.0715,-0.0715,0.3032,0.3147,2006.2161,18313.04,3217.6,1,0.0,-1.0,6201.0,175.0,-219.0,4.472,0.052,-0.195,0.989,0.285,-0.122,1.058,0.129,-0.144,0.0
5629353,CANDIDATE,11.867172,142.985,2454975.985,0.001,0.447,-0.001,4.815,0.252,-0.252,596.0,48.5,-48.5,0.022359,0.00133,-0.000877,0.95974,0.08825,-0.42636,4.03,1.23,-1.1,0.1126,90.0,1058.0,296.23,266.93,-164.58,19.26,1.8,-1.8,0.307,0.3325,6.9737263,12.085795,13.4,3,14.0,0.6774,6264.0,177.0,-265.0,4.133,0.2,-0.18,1.651,0.502,-0.451,1.352,0.189,-0.23,0.051
5641294,FALSE POSITIVE,2.6160943,132.5162,2454965.516,0.6458,0.3318,-0.4113,21.34,4.0,-4.0,29.3,3.1,-3.1,0.005226,6.2e-05,-0.000549,0.00359,0.0037,-0.00069,0.81,0.46,-0.17,0.0401,53.86,1744.0,2188.14,3803.54,-1028.47,1.091,0.375,-0.375,0.3146,0.282,,,5.6,1,,,6645.0,170.0,-278.0,4.232,0.137,-0.321,1.42,0.814,-0.294,1.259,0.277,-0.224,0.765
5738698,FALSE POSITIVE,2.404386969,133.2105484,2454966.211,0.613,0.002,-0.002,7.40348,0.00058,-0.00058,313000.0,86.4,-86.4,0.603309,0.00083,-0.00172,0.1834,0.00061,-0.00056,79.72,22.5,-15.0,0.0353,80.79,1670.0,1838.11,1462.17,-753.15,3.8269,0.0127,-0.0127,0.3071,0.2866,5696.6133,47019.348,8577.4,1,0.0,-1.0,6466.0,145.0,-178.0,4.278,0.165,-0.182,1.21,0.341,-0.227,1.011,0.146,-0.106,
4078157,CANDIDATE,142.685885,175.9722,2455008.972,0.1086,0.3769,-0.1085,3.792,0.785,-0.785,1200.0,303.0,-303.0,0.031609,0.00582,-0.00305,23.83109,38.51267,-23.13121,2.76,1.17,-0.22,0.5095,89.95,319.0,2.43,3.22,-0.59,295.0,119.0,-119.0,0.2882,0.3547,,,9.3,2,,,5767.0,197.0,-167.0,4.57,0.034,-0.281,0.799,0.339,-0.063,0.866,0.108,-0.083,0.156
5768927,FALSE POSITIVE,4.390513938,132.550761,2454965.551,0.879,0.497,-0.043,2.9472,0.0157,-0.0157,46800.0,208.0,-208.0,0.263421,0.408,-0.0238,1.0972,0.08336,-0.12498,41.83,12.1,-13.4,0.0533,85.14,1401.0,910.71,776.72,-537.08,10.379,0.789,-0.789,0.2918,0.3434,483.0926,4135.5884,290.7,1,236.0,0.8217,6081.0,165.0,-183.0,4.133,0.286,-0.154,1.454,0.422,-0.464,1.046,0.163,-0.148,0.0
5816144,CANDIDATE,12.4970599,140.8987,2454973.899,0.65,0.303,-0.449,3.877,0.283,-0.283,180.0,18.9,-18.9,0.012948,0.000143,-0.00137,0.85056,1.42944,-0.14295,1.44,0.5,-0.16,0.1075,88.06,839.0,117.3,120.38,-36.67,19.15,8.0,-8.0,0.302,0.319,3.966088,9.605606,10.6,2,109.0,0.8231,6174.0,185.0,-203.0,4.445,0.07,-0.224,1.021,0.349,-0.116,1.055,0.155,-0.127,0.009
5816144,FALSE POSITIVE,7.384681,132.1721,2454965.172,0.068,0.383,-0.068,3.548,0.279,-0.279,143.0,15.3,-15.3,0.010971,0.000775,-0.000601,1.43335,0.21999,-0.75386,1.22,0.42,-0.14,0.0757,89.76,1000.0,236.56,242.75,-73.97,16.05,2.5,-2.5,0.302,0.319,3.4587312,9.643873,10.6,2,184.0,0.5904,6174.0,185.0,-203.0,4.445,0.07,-0.224,1.021,0.349,-0.116,1.055,0.155,-0.127,0.002
10717220,CONFIRMED,21.0907909,133.96316,2454966.963,0.832,0.022,-0.574,4.751,0.159,-0.159,418.0,24.1,-24.1,0.021087,0.00255,-0.0025,0.34445,1.42992,-0.25423,1.88,0.48,-0.16,0.142,87.63,606.0,31.86,23.55,-8.17,20.08,9.3,-9.3,0.2787,0.3728,6.100839,16.050957,19.7,1,54.0,0.0758,5723.0,154.0,-154.0,4.546,0.055,-0.165,0.818,0.205,-0.073,0.857,0.098,-0.089,0.253
10728219,FALSE POSITIVE,3.371796653,134.876289,2454967.876,3.219,0.248,-0.743,3.4421,0.0185,-0.0185,367000.0,832.0,-832.0,3.075391,0.194,-0.796,11.47624,0.79185,-3.86174,306.28,75.2,-40.6,0.042,80.26,1155.0,419.47,313.32,-136.73,19.04,1.3,-1.3,0.2434,0.4341,1068.9418,10819.678,560.2,1,0.0,-1.0,5615.0,169.0,-152.0,4.455,0.094,-0.175,0.912,0.224,-0.121,0.865,0.114,-0.076,
10735988,FALSE POSITIVE,1.927177921,132.571474,2454965.571,0.399,0.061,-0.009,2.7742,0.0294,-0.0294,136000.0,875.0,-875.0,0.34237,0.00318,-0.00231,1.63944,0.00888,-0.15443,28.94,3.29,-3.29,0.0273,86.66,1219.0,523.16,213.86,-154.17,6.8532,0.0371,-0.0371,0.2175,0.4767,1289.5409,4143.89,204.7,1,692.0,-1.0,5193.0,168.0,-138.0,4.525,0.08,-0.064,0.774,0.088,-0.088,0.732,0.106,-0.057,0.0
8112324,FALSE POSITIVE,0.575925434,131.92458,2454964.925,0.905,0.036,-0.043,2.4676,0.0128,-0.0128,137000.0,490.0,-490.0,0.512661,0.0257,-0.0298,0.84091,0.02579,-0.02945,38.24,4.42,-3.19,0.0118,68.35,1834.0,2666.7,1114.99,-683.75,2.4521,0.0752,-0.0752,0.3058,0.3352,263.6959,1101.064,354.4,1,2320.0,-1.0,5461.0,181.0,-164.0,4.586,0.082,-0.067,0.683,0.079,-0.057,0.656,0.073,-0.024,0.0
10971944,FALSE POSITIVE,496.17566,174.0663,2455007.066,0.4188,0.0557,-0.4183,11.63,2.3,-2.3,293.0,40.6,-40.6,0.016053,0.001,-0.00143,2.11112,5.90328,-2.00375,3.46,1.3,-1.24,1.3248,89.95,358.0,3.88,4.27,-2.52,302.0,141.0,-141.0,0.3142,0.279,,,11.3,1,,,6643.0,184.0,-252.0,3.946,0.302,-0.192,1.976,0.737,-0.711,1.259,0.284,-0.234,0.02
10973583,FALSE POSITIVE,6.256352128,133.543181,2454966.543,1.269,6.159,-0.169,2.3512,0.0258,-0.0258,3290.0,31.2,-31.2,0.336926,6.15,-0.158,0.3122,3.3357,-0.03429,30.76,8.68,-2.91,0.0643,81.56,918.0,167.92,139.06,-45.93,8.64,4.2,-4.2,0.2787,0.3728,12.2671795,108.528564,120.4,1,209.0,0.6955,5772.0,155.0,-172.0,4.549,0.046,-0.184,0.836,0.236,-0.079,0.903,0.098,-0.098,0.0
10989274,CONFIRMED,16.17803,132.326,2454965.326,0.081,0.265,-0.081,5.18,5.9,-5.9,449.0,2270.0,-2270.0,0.019283,0.0512,-0.00949,1.0322,0.19029,-0.82728,2.25,0.7,-0.3,0.1285,89.81,754.0,76.54,69.28,-26.12,24.26,4.5,-4.5,0.2844,0.3661,8.148971,18.333866,6.0,1,69.0,0.8077,5929.0,160.0,-196.0,4.413,0.07,-0.21,1.069,0.33,-0.141,1.079,0.136,-0.136,
11099351,FALSE POSITIVE,2.37795507,132.557333,2454965.557,1.298,1.316,-0.106,2.4329,0.013,-0.013,4390.0,18.9,-18.9,0.370991,1.3,-0.101,0.14862,0.22443,-0.01288,92.61,34.1,-27.9,0.0463,68.49,2965.0,18261.57,20432.3,-10792.03,3.54,1.3,-1.3,0.2915,0.2099,150.99622,1791.9784,257.5,1,447.0,0.9844,9565.0,302.0,-416.0,4.088,0.171,-0.209,2.286,0.841,-0.688,2.335,0.366,-0.679,0.0
11147460,FALSE POSITIVE,2.053866175,132.944062,2454965.944,1.265,0.182,-0.095,4.8045,0.0163,-0.0163,5020.0,15.7,-15.7,0.354413,0.161,-0.122,0.03819,0.00774,-0.00409,158.25,72.7,-48.5,0.0318,51.71,2528.0,9631.57,13028.4,-5402.76,2.042,0.414,-0.414,0.2016,0.5023,22.361637,324.9946,380.5,1,655.0,0.0421,5051.0,127.0,-114.0,3.22,0.33,-0.27,4.089,1.879,-1.253,1.014,0.27,-0.135,0.0
10662202,FALSE POSITIVE,36.5521313,165.0716,2454998.072,0.4969,0.4653,-0.3028,2.481,0.389,-0.389,283.0,43.4,-43.4,0.015667,0.000875,-0.00188,14.02573,11.04179,-13.90008,0.9,0.05,-0.06,0.1751,89.95,361.0,4.03,0.94,-0.95,99.7,39.2,-39.2,0.2435,0.4582,,,7.7,4,,,4722.0,131.0,-144.0,4.723,0.053,-0.026,0.527,0.027,-0.037,0.536,0.032,-0.02,0.0
11607193,FALSE POSITIVE,5.177577252,132.9009561,2454965.901,1.341,,,2.4777,,,1330.0,,,0.376402,0.0,0.0,0.09385,0.0,0.0,73.82,22.4,-13.8,0.069,74.76,1671.0,1846.9,1653.75,-832.1,5.104384,,,0.3423,0.219,7.4127073,36.18742,23.6,2,263.0,0.992,7429.0,206.0,-335.0,4.143,0.105,-0.195,1.796,0.545,-0.336,1.634,0.193,-0.235,
10743597,FALSE POSITIVE,4.08029328,131.7047,2454964.705,0.2428,0.2128,-0.2427,2.8343,0.0702,-0.0702,1130.0,34.9,-34.9,0.030579,0.000928,-0.000784,1.52602,0.23583,-0.45668,2.92,1.22,-0.23,0.0493,88.81,1044.0,280.4,356.79,-66.81,11.03,1.7,-1.7,0.2466,0.43,6.0252056,34.475395,43.1,4,256.0,,5619.0,173.0,-156.0,4.536,0.03,-0.291,0.874,0.366,-0.067,0.956,0.088,-0.092,0.462
4247991,CONFIRMED,104.3519624,190.10261,2455023.103,0.532,0.023,-0.461,3.695,0.141,-0.141,244.0,16.3,-16.3,0.014651,0.00484,-0.000595,11.2457,8.23341,-1.11591,1.39,0.2,-0.06,0.4297,89.84,355.0,3.74,1.54,-0.59,186.4,68.2,-68.2,0.2622,0.4035,6.5083613,12.554839,15.8,3,9.0,0.0955,5650.0,112.0,-112.0,4.546,0.021,-0.119,0.87,0.124,-0.039,0.971,0.046,-0.08,0.001
11968463,CANDIDATE,6.06330298,136.17607,2454969.176,0.0214,0.4317,-0.0213,3.275,0.196,-0.196,201.0,16.8,-16.8,0.013024,0.000829,-0.000479,1.51682,0.0898,-0.74883,1.64,0.95,-0.2,0.0671,89.95,1153.0,418.4,751.96,-145.12,14.338,0.849,-0.849,0.306,0.314,3.0059443,7.8604383,13.1,7,139.0,,6308.0,178.0,-246.0,4.353,0.088,-0.323,1.153,0.671,-0.144,1.09,0.281,-0.115,0.084
11968463,CANDIDATE,86.431871,423.0356,2455256.036,0.95,0.011,-0.646,7.374,0.414,-0.414,415.0,40.0,-40.0,0.023463,0.0002,-0.00623,0.10038,2.95177,-0.03376,2.85,0.99,-0.33,0.4018,88.4,464.0,10.97,11.28,-3.73,34.1,17.0,-17.0,0.3029,0.3239,3.572744,7.230308,11.2,7,13.0,0.7213,6325.0,174.0,-261.0,4.409,0.058,-0.218,1.112,0.388,-0.129,1.157,0.169,-0.169,0.009
11074835,CANDIDATE,26.1152887,145.5641,2454978.564,0.1382,0.327,-0.1381,12.54,1.1,-1.1,70.0,7.2,-7.2,0.0075,0.000405,-0.000595,0.11127,0.00614,-0.0636,2.38,1.14,-0.76,0.1891,89.38,898.0,153.98,217.07,-91.92,15.889,0.877,-0.877,0.2014,0.5003,,,10.6,3,,,5190.0,135.0,-165.0,3.63,0.274,-0.318,2.912,1.382,-0.94,1.319,0.311,-0.375,0.073
8042747,FALSE POSITIVE,469.52303,381.4073,2455214.407,0.733,0.005,-0.545,5.487,0.565,-0.565,356.0,41.6,-41.6,0.018607,0.00686,-0.00163,8.4705,24.06518,-0.38479,2.1,0.71,-0.23,1.2207,89.91,252.0,0.95,0.94,-0.3,462.0,219.0,-219.0,0.302,0.319,6.2010756,7.907219,10.5,1,3.0,0.0635,6197.0,172.0,-216.0,4.449,0.056,-0.224,1.035,0.349,-0.116,1.096,0.153,-0.153,0.84
9008737,FALSE POSITIVE,11.83271013,137.5928634,2454970.593,0.548,0.041,-0.444,6.152,0.922,-0.922,176.0,28.0,-28.0,0.012494,0.00306,-0.00132,0.26577,5.90433,-0.15531,1.17,0.3,-0.1,0.1002,87.49,728.0,66.51,51.58,-17.21,12.53,6.2,-6.2,0.2622,0.4035,4.3163867,10.77723,12.7,3,109.0,0.4782,5639.0,169.0,-169.0,4.551,0.031,-0.178,0.859,0.22,-0.073,0.959,0.094,-0.115,0.47
7373877,FALSE POSITIVE,32.66996259,159.4801924,2454992.48,0.18,,,3.581,,,365.0,,,0.016935,0.0,0.0,6.01651,0.0,0.0,1.37,0.13,-0.09,0.1864,89.85,428.0,7.96,2.71,-1.82,69.758129,,,0.1054,0.6323,3.1138513,9.463428,6.2,1,43.0,0.5354,4871.0,145.0,-145.0,4.606,0.027,-0.059,0.741,0.068,-0.05,0.822,0.036,-0.079,0.0
5792202,CANDIDATE,269.306232,285.6272,2455118.627,1.219,69.55,-1.087,14.931,0.978,-0.978,1710.0,109.0,-109.0,0.269007,69.5,-1.07,0.02997,10.09573,-0.00489,24.0,2.35,-0.85,0.7965,88.56,235.0,0.72,0.21,-0.11,48.6,24.3,-24.3,0.186,0.5256,7.738088,12.659717,18.1,5,5.0,0.3163,5251.0,105.0,-105.0,4.581,0.01,-0.085,0.817,0.08,-0.029,0.926,0.032,-0.064,0.069
7436177,FALSE POSITIVE,19.93364711,143.94041,2454976.94,0.852,0.03,-0.027,8.6122,0.0059,-0.0059,175000.0,108.0,-108.0,0.538664,0.0194,-0.0199,0.55585,0.00517,-0.00744,75.88,21.9,-16.5,0.1477,87.85,848.0,122.24,104.48,-58.18,22.686,0.211,-0.211,0.3105,0.2893,1359.2272,3243.4172,1863.4,1,10.0,0.0216,6505.0,181.0,-250.0,4.25,0.153,-0.187,1.29,0.373,-0.28,1.078,0.177,-0.129,0.0
7537945,FALSE POSITIVE,1.071911311,131.607529,2454964.608,1.272,0.048,-0.055,3.8559,0.0141,-0.0141,9820.0,29.5,-29.5,0.395786,0.0504,-0.0438,0.09547,0.00583,-0.00697,40.32,10.5,-7.0,0.0192,44.95,1809.0,2534.86,1991.46,-1002.89,1.797,0.11,-0.11,0.2979,0.3238,51.63005,584.5861,397.6,1,626.0,0.8187,5885.0,177.0,-177.0,4.413,0.144,-0.176,0.933,0.242,-0.162,0.821,0.114,-0.061,
7624297,FALSE POSITIVE,18.0196514,148.6673673,2454981.667,0.675,0.01,-0.009,5.08572,0.00156,-0.00156,177000.0,71.9,-71.9,0.441434,0.00534,-2.9e-05,2.38972,0.00027,-0.0184,31.77,4.53,-1.93,0.1207,88.88,544.0,20.7,9.69,-4.31,34.48743,0.0039,-0.0039,0.2337,0.4535,1080.7961,6029.956,3373.3,1,76.0,0.0001,5278.0,157.0,-141.0,4.658,0.033,-0.083,0.659,0.094,-0.04,0.723,0.069,-0.063,0.0
8109692,FALSE POSITIVE,117.934158,197.8657,2455030.866,0.658,0.32,-0.429,9.25,1.4,-1.4,188.0,17.3,-17.3,0.013258,9.6e-05,-0.00132,0.57486,0.267,-0.57163,3.76,0.7,-1.4,0.5545,89.5,648.0,41.73,23.67,-27.42,75.0,34.9,-34.9,0.3189,0.274,4.5134645,8.71064,12.9,1,12.0,0.8647,6790.0,184.0,-225.0,3.822,0.292,-0.097,2.597,0.485,-0.97,1.631,0.19,-0.353,0.0
7695093,FALSE POSITIVE,4.032762189,133.3016604,2454966.302,0.599,0.005,-0.003,4.14212,0.00279,-0.00279,119000.0,113.0,-113.0,0.33531,0.000526,-0.000116,0.82668,0.00289,-0.01244,35.22,10.2,-5.09,0.0483,86.15,1173.0,447.97,380.06,-154.12,8.924,0.0312,-0.0312,0.2965,0.3342,952.774,9442.416,1520.0,1,332.0,0.9447,5960.0,161.0,-161.0,4.438,0.098,-0.196,0.962,0.278,-0.139,0.927,0.119,-0.108,0.0
7749318,FALSE POSITIVE,2.371589507,132.743293,2454965.743,1.653,0.256,-0.371,3.5116,0.0285,-0.0285,235000.0,805.0,-805.0,1.344266,0.227,-0.357,2.28086,0.32063,-0.64383,88.22,9.84,-3.96,0.0307,79.15,1043.0,278.9,109.12,-51.02,8.79,1.2,-1.2,0.2787,0.3888,740.7465,9092.194,386.0,1,563.0,0.8327,5340.0,161.0,-145.0,4.715,0.015,-0.085,0.601,0.067,-0.027,0.685,0.042,-0.047,0.0
7777397,FALSE POSITIVE,5.09112124,135.17945,2454968.179,0.224,0.241,-0.224,2.159,0.236,-0.236,115.0,12.5,-12.5,0.009969,0.000735,-0.000548,4.08264,1.42181,-2.43585,3.58,0.45,-1.33,0.0689,89.28,2044.0,4131.88,1779.36,-2719.93,17.75,6.2,-6.2,0.3226,0.2703,3.787362,9.148967,11.4,1,69.0,0.3453,6705.0,212.0,-236.0,3.629,0.296,-0.056,3.293,0.408,-1.225,1.682,0.212,-0.319,0.0
5817566,FALSE POSITIVE,4.206070484,132.248423,2454965.248,0.949,0.049,-0.048,10.6988,0.0273,-0.0273,120000.0,275.0,-275.0,0.496418,0.0347,-0.0361,0.05268,0.0013,-0.00145,172.66,42.8,-79.4,0.0644,75.0,2547.0,9955.22,7345.63,-7507.45,3.6659,0.0905,-0.0905,0.2784,0.2834,48.584312,348.49265,508.0,1,324.0,0.1844,8212.0,229.0,-343.0,3.736,0.432,-0.108,3.185,0.789,-1.465,2.016,0.372,-0.496,
5952403,FALSE POSITIVE,0.905677864,132.197687,2454965.198,1.321,1.494,-0.1,2.2432,0.0304,-0.0304,3670.0,42.0,-42.0,0.394665,1.47,-0.094,0.16562,0.70024,-0.02516,325.51,92.2,-123.0,0.0234,46.8,3989.0,60020.95,42771.27,-39069.91,1.929,0.906,-0.906,0.1727,0.5491,25.175352,175.70143,107.4,1,690.0,0.4234,5037.0,50.0,-130.0,3.002,0.201,-0.108,7.553,2.138,-2.851,2.091,0.573,-0.86,
6032730,CANDIDATE,96.509214,223.808,2455056.808,3.6303,44.33,-2.479,0.589,0.229,-0.229,1530.0,389.0,-389.0,2.666063,44.3,-1.82,530.2594,469.50519,-55.11897,860.3,222.0,-274.0,0.5007,89.95,787.0,90.63,71.08,-55.32,639.0,283.0,-283.0,0.3295,0.2416,,,3.8,1,,,7343.0,224.0,-314.0,3.751,0.269,-0.133,2.955,0.762,-0.942,1.793,0.289,-0.305,0.0
6116172,CANDIDATE,111.65546,148.8939,2454981.894,11.3832,2.714,-10.4,1.051,0.369,-0.369,2890.0,689.0,-689.0,10.425711,2.71,-10.3,774.77112,225.13837,-286.85956,2121.0,1290.0,-467.0,0.5247,89.38,579.0,26.58,50.57,-13.25,799.0,232.0,-232.0,0.3275,0.2584,,,7.0,3,,,6967.0,205.0,-328.0,4.086,0.141,-0.35,1.863,1.132,-0.41,1.541,0.317,-0.295,0.708
4150539,FALSE POSITIVE,94.219289,196.1952,2455029.195,0.173,0.312,-0.173,24.312,0.476,-0.476,1030.0,28.6,-28.6,0.028332,0.00118,-0.000742,0.05762,0.00601,-0.01839,2.15,0.15,-0.19,0.3569,89.67,285.0,1.57,0.46,-0.4,30.01,3.1,-3.1,0.1142,0.6188,8.165831,14.341499,37.6,2,15.0,0.5851,4641.0,139.0,-125.0,4.589,0.054,-0.027,0.694,0.05,-0.061,0.682,0.076,-0.051,0.0
6182093,FALSE POSITIVE,297.113395,309.1459,2455142.146,0.0322,0.4265,-0.0321,4.529,0.758,-0.758,275.0,36.4,-36.4,0.015333,0.000969,-0.00135,28.19682,48.76645,-15.43422,5.37,0.98,-2.3,1.0563,89.95,509.0,15.89,8.39,-11.3,509.0,220.0,-220.0,0.3179,0.2816,,,10.1,2,,,6626.0,146.0,-201.0,3.676,0.351,-0.111,3.206,0.588,-1.374,1.776,0.195,-0.5,0.076
9839821,CONFIRMED,180.921729,234.3344,2455067.334,0.025,0.42,-0.025,8.99,0.377,-0.377,742.0,50.4,-50.4,0.02485,0.00134,-0.000786,2.25843,0.19811,-0.88607,2.3,0.54,-0.19,0.6135,89.99,302.0,1.96,1.32,-0.49,157.5,13.8,-13.8,0.2711,0.3858,5.9905863,12.034195,16.2,2,8.0,0.9151,5818.0,139.0,-157.0,4.554,0.042,-0.168,0.848,0.199,-0.071,0.937,0.09,-0.121,0.168
11252617,FALSE POSITIVE,4.478116695,132.8719936,2454965.872,0.622,0.001,-0.001,3.357,0.00151,-0.00151,118000.0,52.7,-52.7,0.336264,0.000131,-0.000171,1.66545,0.00321,-0.00334,38.85,11.8,-4.7,0.0551,87.05,1218.0,521.12,461.59,-172.94,12.0862,0.0233,-0.0233,0.302,0.319,475.3348,4687.2827,3665.4,2,290.0,0.1353,6304.0,169.0,-225.0,4.435,0.065,-0.195,1.058,0.32,-0.128,1.11,0.144,-0.144,
8245108,FALSE POSITIVE,0.579108481,131.7753,2454964.775,0.424,0.044,-0.424,1.659,0.314,-0.314,68.4,9.9,-9.9,0.007737,0.000616,-0.000625,0.91541,0.60128,-0.84879,0.42,0.03,-0.03,0.0109,80.36,1377.0,849.52,216.37,-204.15,2.532,0.831,-0.831,0.2594,0.4399,3.7423365,7.8239374,9.3,1,2252.0,0.8445,4604.0,138.0,-152.0,4.749,0.048,-0.024,0.501,0.028,-0.034,0.514,0.034,-0.024,0.0
11252617,FALSE POSITIVE,1.27620899,131.6866,2454964.687,0.276,0.185,-0.276,2.169,0.246,-0.246,186.0,18.5,-18.5,0.012644,0.00043,-0.00111,1.00616,2.45406,-0.53875,1.46,0.44,-0.18,0.0239,86.43,1851.0,2769.8,2453.35,-919.23,4.42,2.2,-2.2,0.302,0.319,4.8388596,11.591718,11.4,2,887.0,-1.0,6304.0,169.0,-225.0,4.435,0.065,-0.195,1.058,0.32,-0.128,1.11,0.144,-0.144,
11296437,FALSE POSITIVE,528.50344,209.8264,2455042.826,0.0094,0.4485,-0.0091,6.394,0.626,-0.626,134.0,14.0,-14.0,0.010743,0.000688,-0.000591,17.60609,1.54438,-10.50176,2.2,1.25,-0.49,1.4647,89.95,354.0,3.73,6.46,-1.78,638.2,56.0,-56.0,0.3303,0.2488,,,11.7,2,,,7102.0,187.0,-253.0,4.068,0.148,-0.323,1.874,1.068,-0.417,1.497,0.325,-0.287,0.193
11462969,CANDIDATE,406.496216,325.9025,2455158.902,0.5052,0.0318,-0.4452,3.495,0.607,-0.607,380.0,58.6,-58.6,0.018296,0.000882,-0.00233,55.51998,34.08285,-53.98243,1.77,0.76,-0.15,1.0581,89.95,236.0,0.73,0.93,-0.18,786.0,241.0,-241.0,0.2793,0.3701,,,6.9,2,,,5847.0,151.0,-159.0,4.525,0.035,-0.303,0.884,0.383,-0.073,0.956,0.113,-0.107,0.525
7830321,FALSE POSITIVE,2.027383251,131.686117,2454964.686,1.248,6.055,-0.053,1.5528,0.0185,-0.0185,3860.0,32.6,-32.6,0.325674,6.04,-0.0501,0.46033,6.72082,-0.05414,31.12,8.28,-4.84,0.0286,74.41,1352.0,791.38,653.61,-291.52,4.64,2.3,-2.3,0.2665,0.398,8.450801,80.96738,126.1,1,666.0,0.4257,5544.0,183.0,-166.0,4.435,0.158,-0.228,0.875,0.233,-0.136,0.761,0.129,-0.049,0.001
7841986,FALSE POSITIVE,10.73370737,141.11176,2454974.112,0.895,0.003,-0.003,7.6706,0.0467,-0.0467,6160.0,34.9,-34.9,0.085487,0.000384,-0.000491,0.04794,0.00132,-0.00163,18.7,3.73,-8.1,0.1013,82.25,1171.0,444.77,277.54,-320.24,6.634,0.183,-0.183,0.2904,0.3534,78.31269,525.4354,239.5,1,125.0,0.2878,5971.0,183.0,-201.0,3.914,0.448,-0.112,2.003,0.4,-0.868,1.202,0.169,-0.232,0.0
